view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,156,22.773452631280367,0.7109131945868067,0.07266535609960556,0.04558081924915314,12.230307182617242,0.11100384093124381,0.24461589753627777,0.18759483098983765
30,157,22.35631187900543,0.6891782588231282,0.07624026387929916,0.048503294587135315,12.423976440108227,0.1440765108497937,0.23922203481197357,0.18039892613887787
30,158,22.058931901854557,0.6666327701678515,0.07889571785926819,0.04962845891714096,12.265657511010675,0.14132084106979165,0.2436223328113556,0.18297165632247925
30,159,22.149863862303064,0.6806007314331005,0.07807406783103943,0.048936836421489716,12.161080594495422,0.11477115973321415,0.24657325446605682,0.1833818256855011
30,160,22.425102728524323,0.7331257455403014,0.07563884556293488,0.046106383204460144,12.255345318492697,0.12855304693140052,0.2439117580652237,0.19225656986236572
30,161,22.4937099155795,0.6480014469060438,0.07504374533891678,0.050265274941921234,12.154140795050335,0.12156351359106343,0.24677035212516785,0.18796232342720032
30,162,22.40923662915307,0.6898804965642523,0.07577712833881378,0.04710085690021515,12.466609524776997,0.14268788072366065,0.23805074393749237,0.17942503094673157
30,163,22.395570132606654,0.6977338760498781,0.07589644938707352,0.04923649877309799,12.488590373377722,0.12307156796443473,0.23744907975196838,0.17405490577220917
30,164,22.515499983420234,0.6962824380651778,0.07485572248697281,0.04564870148897171,12.635250716938476,0.14711338585419056,0.23347344994544983,0.17462755739688873
30,165,22.19095028846665,0.6810981089116135,0.07770562916994095,0.04840830713510513,12.142211904840147,0.13226446369708103,0.24710947275161743,0.1894920915365219
30,166,22.502422162405257,0.696754320336064,0.07496851682662964,0.04591256380081177,12.190766097963735,0.1271051518100022,0.24573197960853577,0.18985500931739807
30,167,22.55039663154612,0.5810467789409598,0.07455558329820633,0.055219825357198715,12.345667731609833,0.12093882037252375,0.24138851463794708,0.18483000993728638
30,168,23.358338740108927,0.6860318595742432,0.06793335825204849,0.04597391188144684,12.809633819631191,0.11857460427584583,0.22883281111717224,0.17467856407165527
30,169,21.88831810952553,0.6626552634203507,0.08046075701713562,0.05015488341450691,12.2570058927353,0.1433126040956994,0.24386511743068695,0.18160730600357056
30,170,22.186535107589542,0.6850868458991033,0.07774513959884644,0.04874322563409805,12.17813935770301,0.13434881623706407,0.24608947336673737,0.18961815536022186
30,171,23.22829979477114,0.6067107892512007,0.06895805895328522,0.05106702446937561,12.383875089676152,0.10584334487019698,0.24032902717590332,0.1839379519224167
30,172,22.361832000386705,0.6898594110700966,0.07619182765483856,0.04707247391343117,12.452114706756298,0.14516990785782893,0.23844830691814423,0.18061000108718872
30,173,24.81112186255286,0.6400051583673546,0.05747036263346672,0.043740738183259964,12.889519264888648,0.08991532141930303,0.2267378568649292,0.17987413704395294
30,174,22.40318466928332,0.685751066138409,0.07582995295524597,0.047185882925987244,12.59773161817215,0.14599550853315213,0.23448413610458374,0.17369432747364044
30,175,22.94064702084279,0.7069362820173588,0.07127999514341354,0.04452577978372574,12.502397553083608,0.12691393693788386,0.2370719164609909,0.18155820667743683
30,176,22.0054411640066,0.6352053121354959,0.07938308268785477,0.052798230201005936,12.205686268708408,0.12092289828292922,0.24531026184558868,0.1837082803249359
